months_as_customer,age,policy_bind_date,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,capital-gains,capital-loss,incident_date,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,policy_state_IN,policy_state_OH,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_hobbies_cross-fit,insured_hobbies_other,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,incident_city_Columbus,incident_city_Hillsdale,incident_city_Northbend,incident_city_Northbrook,incident_city_Riverwood,incident_city_Springfield,property_damage_NO,property_damage_YES,police_report_available_NO,police_report_available_YES,auto_make_Audi,auto_make_BMW,auto_make_Chevrolet,auto_make_Dodge,auto_make_Ford,auto_make_Honda,auto_make_Jeep,auto_make_Mercedes,auto_make_Nissan,auto_make_Saab,auto_make_Suburu,auto_make_Toyota,auto_make_Volkswagen,"age_bins_(25, 45]","age_bins_(45, 64]",incident_month_of_year,incident_day_of_week,weekday,fraud_reported
142,30,2002-07-09 00:00:00,2000,1616.58,0,447979,58500,-46800,2015-02-04 00:00:00,13,3,0,3,63600,6360,12720,44520,2010,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0
350,50,2005-07-01 00:00:00,500,889.13,0,459429,0,0,2015-02-26 00:00:00,14,3,0,2,44190,9820,4910,29460,2015,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0
399,55,1993-04-14 00:00:00,2000,995.56,0,464665,0,-65400,2015-02-07 00:00:00,23,3,1,1,88400,17680,8840,61880,2010,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,5,0,0
305,49,2009-08-23 00:00:00,2000,1347.92,0,430853,0,-42100,2015-02-17 00:00:00,21,3,0,2,66550,12100,6050,48400,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0
276,47,1993-06-18 00:00:00,1000,1724.09,0,615712,0,0,2015-01-12 00:00:00,23,3,0,0,65780,5980,11960,47840,2014,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
129,28,1990-02-23 00:00:00,1000,1377.94,0,442540,0,0,2015-02-21 00:00:00,23,1,2,3,44640,9920,4960,29760,2005,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,5,0,0
283,46,2000-08-30 00:00:00,2000,1313.33,0,455332,53500,-73600,2015-01-09 00:00:00,3,3,1,3,77660,7060,14120,56480,2004,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,1,1
96,30,2001-09-25 00:00:00,500,1399.27,6000000,448913,38900,-48700,2015-02-24 00:00:00,22,1,0,0,53440,0,6680,46760,2004,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0
121,31,2007-03-11 00:00:00,1000,1061.98,6000000,440837,0,0,2015-02-01 00:00:00,16,1,0,1,65250,7250,7250,50750,2002,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0
176,39,2010-11-20 00:00:00,500,1365.46,4000000,466634,0,-56600,2015-02-05 00:00:00,14,3,2,1,44280,4920,4920,34440,2008,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0
159,37,1998-08-28 00:00:00,1000,894.4,0,446435,0,-53700,2015-01-07 00:00:00,13,1,2,0,70290,7810,7810,54670,1999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0
120,30,2002-07-16 00:00:00,500,956.69,0,438237,39600,-64300,2015-02-06 00:00:00,20,1,1,1,87100,8710,8710,69680,2000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,4,1,0
212,35,1990-04-29 00:00:00,2000,1123.89,0,468313,35400,-49200,2015-01-21 00:00:00,0,3,1,3,50380,4580,4580,41220,1996,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,0
290,45,1998-02-01 00:00:00,500,1085.03,0,476303,0,-61000,2015-03-01 00:00:00,23,3,2,2,64800,12960,6480,45360,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,0,1
299,42,2008-07-20 00:00:00,2000,1437.33,0,450339,25000,0,2015-02-24 00:00:00,13,1,1,3,70400,12800,12800,44800,2000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0
66,26,1998-11-13 00:00:00,1000,988.29,0,476502,0,0,2015-02-02 00:00:00,8,1,2,2,57860,0,10520,47340,2008,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,1
334,47,2001-05-24 00:00:00,500,1238.89,0,600561,0,0,2015-01-31 00:00:00,3,1,0,3,6240,960,960,4320,2011,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,0,0
216,38,2014-06-03 00:00:00,1000,1384.64,5000000,600754,0,0,2015-01-09 00:00:00,16,1,2,3,66600,16650,11100,38850,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4,1,1
429,56,1998-12-12 00:00:00,1000,1127.89,6000000,460722,67400,-43800,2015-01-28 00:00:00,0,1,2,0,39480,6580,6580,26320,2002,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0
15,34,1997-10-30 00:00:00,1000,1829.63,0,452204,56700,0,2015-02-03 00:00:00,21,3,1,0,67650,12300,6150,49200,2009,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0
230,39,1999-11-29 00:00:00,1000,904.7,7000000,454530,68600,-22300,2015-02-17 00:00:00,0,1,1,3,74200,14840,14840,44520,2002,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1
250,43,2013-07-07 00:00:00,1000,1243.84,0,474848,47900,-73400,2015-01-30 00:00:00,22,1,1,3,64900,12980,12980,38940,2011,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,1,0
270,44,2003-07-05 00:00:00,2000,1030.95,0,435985,47200,0,2015-02-03 00:00:00,20,3,1,0,35900,7180,3590,25130,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1
77,27,1999-04-07 00:00:00,2000,966.26,0,471704,56400,-32800,2015-02-06 00:00:00,1,3,0,0,67200,6720,6720,53760,1995,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,1,0
256,43,2014-12-13 00:00:00,500,1203.17,0,455810,56700,-65600,2015-02-06 00:00:00,11,1,0,0,63250,11500,5750,46000,1997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,4,1,0
110,28,2013-07-13 00:00:00,1000,1573.93,0,461919,30400,0,2015-01-07 00:00:00,20,3,0,2,65040,10840,10840,43360,2010,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,0
292,44,1997-02-28 00:00:00,500,1097.57,0,462836,0,0,2015-02-28 00:00:00,12,1,1,0,61700,6170,6170,49360,2005,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,5,0,0
61,24,1996-02-08 00:00:00,500,922.67,0,473611,47400,0,2015-01-12 00:00:00,15,3,2,1,65520,9360,9360,46800,2011,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
162,31,2006-02-21 00:00:00,1000,1050.24,0,456789,30700,0,2015-02-26 00:00:00,7,1,0,0,3600,360,720,2520,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,1
289,47,1999-07-31 00:00:00,2000,1102.29,0,450889,73000,-37900,2015-01-31 00:00:00,15,1,1,0,54000,6000,6000,42000,1996,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,0
10,19,2014-08-05 00:00:00,1000,1185.78,0,478837,0,-60700,2015-02-01 00:00:00,5,1,0,2,48950,4450,8900,35600,2011,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1
309,47,2011-06-05 00:00:00,500,1527.95,0,611322,69400,0,2015-02-21 00:00:00,15,4,0,1,77800,15560,15560,46680,2002,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0
396,57,1992-10-11 00:00:00,1000,1366.39,0,438180,0,-22400,2015-01-30 00:00:00,22,3,2,1,52560,11680,5840,35040,1995,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,1,0
273,41,2010-02-17 00:00:00,1000,1403.9,0,449793,0,0,2015-01-31 00:00:00,16,2,1,2,44110,4010,8020,32080,2015,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5,0,0
140,31,1997-05-01 00:00:00,2000,1554.86,6000000,608758,59000,0,2015-02-16 00:00:00,2,1,1,2,6120,680,680,4760,2002,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,1
419,53,1998-01-28 00:00:00,2000,736.07,6000000,445339,45700,0,2015-02-04 00:00:00,17,4,0,0,62280,5190,10380,46710,2012,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,0
315,44,1993-05-05 00:00:00,1000,974.16,6000000,438328,0,-56800,2015-02-07 00:00:00,12,3,1,0,26730,4860,4860,17010,2006,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,0
72,29,1994-08-06 00:00:00,500,973.8,0,479913,0,-85900,2015-01-16 00:00:00,9,1,1,0,66200,6620,6620,52960,2013,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0
32,26,2014-11-14 00:00:00,2000,1260.32,6000000,460760,0,-79800,2015-02-28 00:00:00,16,1,1,2,45500,9100,4550,31850,2009,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,5,0,0
157,32,2009-10-21 00:00:00,2000,617.11,0,436711,0,-54100,2015-01-02 00:00:00,14,3,1,2,50800,10160,5080,35560,2013,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,1,1
265,41,1997-09-29 00:00:00,2000,1724.46,6000000,432491,81800,0,2015-01-13 00:00:00,18,3,1,3,44200,4420,4420,35360,2014,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
254,41,2013-12-18 00:00:00,2000,1241.04,0,431361,0,0,2015-01-04 00:00:00,16,1,2,2,100210,18220,18220,63770,2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0
115,30,2000-08-24 00:00:00,500,1757.21,0,477695,46400,0,2015-02-02 00:00:00,12,3,1,0,49140,5460,5460,38220,2007,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0
236,38,1992-10-14 00:00:00,1000,802.24,0,612597,0,-62500,2015-02-23 00:00:00,16,1,0,1,66840,16710,5570,44560,2014,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0
7,21,1991-11-16 00:00:00,1000,1342.72,0,445638,0,-45300,2015-02-10 00:00:00,21,1,1,2,62460,6940,6940,48580,2003,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0
208,36,1995-10-08 00:00:00,2000,1209.41,5000000,476185,0,0,2015-02-16 00:00:00,15,3,0,1,62810,11420,11420,39970,1999,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0
48,35,2008-05-16 00:00:00,500,1090.03,0,430232,0,-51000,2015-01-30 00:00:00,1,1,0,2,48400,9680,4840,33880,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,1,0
297,48,2009-06-22 00:00:00,1000,1464.73,3000000,443861,54900,-36700,2015-01-25 00:00:00,17,3,0,0,51480,5720,5720,40040,2013,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,0,0
160,36,2012-05-10 00:00:00,1000,1118.58,0,460801,0,-36600,2015-01-22 00:00:00,5,3,2,1,51700,5170,10340,36190,2003,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0
406,58,2003-10-02 00:00:00,2000,1117.04,0,605121,0,-42700,2015-01-01 00:00:00,15,3,1,2,65520,10920,5460,49140,2009,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,0
157,31,1990-08-02 00:00:00,500,1257.83,7000000,458622,40700,-41600,2015-02-14 00:00:00,2,4,2,2,47700,4770,9540,33390,2011,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,1
146,31,1997-09-16 00:00:00,2000,1082.72,0,478661,61400,-57500,2015-01-15 00:00:00,3,1,2,0,5220,580,580,4060,2015,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0
409,57,1995-07-29 00:00:00,1000,1191.8,6000000,435299,55600,0,2015-01-06 00:00:00,19,1,1,0,73320,6110,12220,54990,2012,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
252,46,2005-09-06 00:00:00,1000,1242.02,0,601961,0,-28800,2015-02-08 00:00:00,17,1,0,2,74900,14980,7490,52430,2003,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,6,0,0
6,27,1992-08-05 00:00:00,500,1075.71,0,604328,0,-47400,2015-02-17 00:00:00,7,1,0,1,3190,580,290,2320,2015,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,1,0
369,53,1995-05-20 00:00:00,2000,1459.93,0,438584,0,0,2015-02-09 00:00:00,10,2,1,3,77990,7090,14180,56720,2012,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0
